id,name,age,salary,department,bonus,commission,score,rating,ot_hours,ot_amount
4757,Alice,38,59131,Marketing,17995,6410.07,75,2.96,42.5,5554
4758,Grace,25,63487,Marketing,19600,23104.0,5,2.37,46.1,2229
4759,Bob,46,75118,HR,17387,31082.99,92,4.14,13.9,971
4760,David,64,92910,Sales,1512,37907.44,59,2.75,36.4,3949
4761,Bob,38,57984,Sales,5148,28547.2,32,2.02,25.1,6289
4762,David,36,83467,HR,9524,32353.05,66,4.71,39.1,1755
4763,Helen,57,86608,Admin,3134,26716.9,32,3.46,48.3,5216
4764,Frank,61,45367,Finance,17790,19730.58,70,3.47,2.3,2790
4765,Alice,56,94868,HR,2842,1489.27,57,2.84,27.8,2465
4766,Alice,37,37462,Marketing,15986,15296.78,40,3.16,0.6,4065
4767,Grace,55,25360,Marketing,9198,29150.0,66,4.2,2.6,872
4768,Helen,24,25843,IT,13459,30794.35,22,4.77,47.2,7975
4769,Alice,33,110961,Marketing,13827,28361.6,89,1.63,25.2,3102
4770,Bob,27,59054,Sales,16152,40239.61,14,2.38,8.7,6916
4771,Helen,45,115212,Sales,1227,27882.51,78,1.1,36.7,1708
4772,David,57,83764,Admin,7775,9177.88,18,1.51,5.2,4353
4773,Charlie,28,48362,HR,10373,308.79,24,4.89,20.7,5463
4774,Helen,64,20217,Marketing,13423,34742.01,21,4.73,40.0,7968
4775,Charlie,21,59995,Admin,16061,39912.83,49,3.69,14.9,6760
4776,Grace,40,109829,Sales,3054,26579.07,7,2.02,46.5,6136
4777,Frank,59,89892,IT,16748,22951.8,43,3.55,14.1,7521
4778,Helen,61,63502,Admin,6502,29596.32,2,2.49,26.7,3839
4779,Charlie,60,46732,Finance,13866,17872.25,17,4.2,15.8,3267
4780,Helen,23,102822,Finance,5637,23995.83,32,1.78,37.7,4765
4781,Helen,59,29833,Marketing,8579,41967.17,83,2.88,29.5,6132
4782,Grace,62,67789,Finance,8789,21786.97,32,2.39,7.9,2864
4783,Eva,61,67019,Finance,4603,48865.91,12,1.96,20.6,3829
4784,Helen,54,118781,Finance,11727,49294.19,89,2.66,17.8,6269
4785,Helen,62,53838,IT,13356,11417.7,64,2.09,28.0,6924
4786,Alice,58,63938,IT,4485,1493.89,54,1.08,33.2,4843
4787,David,35,46380,Marketing,1160,16642.42,5,3.25,5.1,7157
4788,Charlie,20,116541,Marketing,11000,17655.15,45,2.77,2.8,4104
4789,Grace,41,26135,IT,18112,41284.51,66,3.06,38.8,2758
4790,Helen,58,45141,Marketing,4504,39656.83,56,3.19,9.8,3269
4791,David,49,55417,Marketing,10262,7076.9,51,2.67,45.9,4511
4792,Helen,56,27593,Finance,1376,23194.67,93,3.78,30.7,7508
4793,Helen,29,34968,Admin,15129,22650.68,67,2.97,7.5,2785
4794,Bob,62,41136,Admin,8161,7177.22,11,4.27,33.7,5353
4795,Eva,48,96365,Admin,12710,14772.48,18,3.51,10.7,6288
4796,David,47,116304,Admin,9579,18914.42,52,2.29,15.5,7232
4797,Eva,29,75765,IT,5107,20661.86,50,3.97,18.5,3198
4798,Charlie,56,85511,Finance,6569,1952.42,35,1.78,38.0,1820
4799,Bob,32,89928,Sales,18560,47655.68,27,2.98,45.5,3074
4800,David,29,50712,Finance,3776,20403.82,77,3.0,35.3,7072
4801,David,26,56822,Marketing,17239,45944.31,44,4.71,22.5,5027
4802,Helen,24,78189,IT,9984,20154.85,61,1.88,49.3,5584
4803,Bob,46,75651,IT,12371,19676.4,23,1.93,38.8,3543
4804,Charlie,62,49823,Marketing,19926,28677.2,17,1.54,27.5,2379
4805,Eva,58,25166,Finance,10386,17297.65,44,1.22,11.7,3149
4806,Charlie,31,119330,Finance,5694,8381.77,96,1.5,26.5,1841
4807,Frank,54,79106,Finance,10100,18222.29,59,4.52,0.6,6081
4808,Charlie,26,24051,Finance,11138,7222.99,22,1.13,12.7,4148
4809,Charlie,49,61968,Sales,14317,29022.78,36,2.07,28.8,6145
4810,Eva,57,80272,Admin,11752,16173.89,96,4.03,12.2,1276
4811,David,23,109614,Marketing,11661,17260.45,1,3.64,8.6,3152
4812,David,35,32941,Marketing,8258,16418.26,11,4.44,20.1,7802
4813,Alice,58,27410,Admin,14343,9191.72,18,4.8,26.6,5888
4814,Alice,28,114418,Admin,9123,1014.19,5,2.74,7.4,7899
4815,David,26,58225,IT,10361,30413.69,20,4.03,13.7,938
4816,David,61,32470,Marketing,3014,9270.65,8,2.3,14.6,3984
4817,Alice,61,31844,HR,16740,3964.17,80,3.15,41.5,2747
4818,Helen,47,36562,Marketing,7890,28291.6,11,4.53,29.0,1472
4819,Helen,54,47749,Sales,4458,32678.62,51,1.88,12.4,2037
4820,David,19,43675,Finance,13037,38999.98,27,2.13,21.3,7284
4821,Alice,52,37801,Sales,17800,34124.02,17,1.18,8.4,535
4822,Helen,19,67176,HR,8304,6541.63,59,4.5,14.7,1650
4823,Frank,51,113783,IT,1885,26570.91,65,2.79,37.2,620
4824,Helen,34,23212,Marketing,13221,21783.4,15,1.86,22.0,5325
4825,Eva,46,70142,IT,8254,4774.66,85,2.12,44.5,6820
4826,Grace,46,55850,Marketing,16650,16584.84,68,1.43,28.2,3664
4827,Alice,55,116428,IT,8601,35404.01,45,1.81,1.8,2098
4828,Alice,31,37391,Admin,15809,23256.05,71,1.63,33.1,6185
4829,Frank,29,77772,Finance,9583,21141.65,8,2.67,17.6,7148
4830,Alice,53,23043,Marketing,11540,34115.76,17,2.88,22.5,3345
4831,Bob,27,96967,Sales,12054,42886.54,83,3.01,13.7,3091
4832,Eva,18,74736,Admin,11121,39878.97,53,1.26,32.7,4925
4833,Frank,50,101590,Marketing,7158,9362.21,95,4.86,33.9,1400
4834,Grace,42,45476,Sales,5803,22534.18,84,2.51,4.8,6191
4835,Alice,33,114461,HR,17025,45070.8,12,1.52,17.8,2621
4836,Charlie,61,92704,Marketing,5108,38651.56,30,1.99,18.2,6624
4837,David,52,22817,Marketing,3344,4806.1,95,1.21,46.9,1571
4838,Bob,43,102482,Admin,2014,37030.02,84,4.09,29.5,2289
4839,Bob,34,28068,Finance,11671,3611.96,10,4.19,15.4,4040
4840,Frank,58,100909,IT,6882,28872.04,39,3.74,10.0,2815
4841,Frank,50,98741,Marketing,11933,10727.69,20,1.31,49.0,2957
4842,Alice,35,90348,HR,17274,17088.85,57,3.93,47.5,5338
4843,Frank,31,73997,IT,1693,25971.45,55,2.83,21.1,6309
4844,Grace,33,119296,Admin,18023,32444.28,67,1.48,36.2,7415
4845,David,29,111978,HR,4061,34538.56,52,1.12,15.3,1151
4846,Eva,47,21893,Admin,11265,14945.61,75,2.49,2.2,6391
4847,Helen,50,90675,Sales,12206,24757.18,87,2.59,12.4,3986
4848,Alice,29,68753,Admin,14033,44422.14,63,4.1,23.4,637
4849,Grace,45,32050,Sales,10382,37780.77,47,4.3,5.8,3284
4850,Eva,59,93778,Finance,1041,19805.44,36,4.44,6.0,3003
4851,Grace,64,98219,HR,2105,1474.32,78,2.51,38.6,3748
4852,Frank,42,55349,Admin,4608,44622.67,62,1.2,33.8,6168
4853,Bob,29,64376,HR,6311,18026.43,45,2.32,32.0,5802
4854,Helen,42,40352,IT,16463,16694.67,94,2.2,2.0,6009
4855,Frank,42,111707,HR,1952,7988.95,6,4.05,26.3,4382
4856,Charlie,58,54017,IT,14431,49972.99,14,3.89,24.2,6287
4857,Bob,48,109550,Marketing,1394,34419.34,69,3.06,31.4,3010
4858,Bob,60,44740,Admin,9792,7601.38,64,4.17,3.4,1026
4859,Frank,30,115045,Finance,17006,9825.7,76,2.86,1.5,5793
4860,Charlie,59,49571,Sales,5694,21425.67,86,3.33,17.6,6186
4861,Eva,62,115856,HR,17078,11082.4,19,3.25,29.7,5086
4862,Grace,20,29830,Admin,19021,44464.25,92,2.27,47.5,5683
4863,David,23,108704,Finance,18733,47890.79,28,4.71,32.7,4732
4864,Alice,56,66875,Marketing,11425,44557.72,31,2.05,34.3,1971
4865,Alice,21,28034,HR,11799,7853.29,35,2.36,23.0,2737
4866,Bob,26,85325,IT,9525,43767.95,84,2.34,20.3,7339
4867,Bob,26,65351,Finance,8397,14947.75,95,2.91,25.7,7930
4868,Bob,32,39713,Sales,4540,33113.77,17,3.61,31.4,6331
4869,Bob,41,57491,Finance,10860,15364.1,39,2.74,30.4,7138
4870,Grace,24,56216,Finance,12942,35436.97,20,4.66,47.5,6134
4871,Frank,55,36489,Marketing,18222,28789.41,1,2.5,37.0,3989
4872,Eva,48,32904,Marketing,4567,20031.6,26,1.38,46.1,2581
4873,Eva,58,25676,Sales,15794,2722.0,52,1.79,19.7,3053
4874,Charlie,41,65221,Sales,10336,49066.56,96,2.69,15.8,2220
4875,Grace,43,92740,IT,1219,3934.08,7,4.14,35.8,564
4876,Bob,48,48182,Finance,16675,28140.35,80,2.79,28.8,2260
4877,Helen,53,96585,IT,18879,48800.23,1,2.22,43.3,7048
4878,Eva,46,117243,Admin,19847,28116.89,30,1.06,30.2,7665
4879,Helen,28,105102,Sales,11549,40215.74,27,1.72,10.0,1441
4880,Frank,41,95076,Sales,8304,22669.11,70,3.22,45.6,5395
4881,David,34,33570,Sales,18752,38975.71,55,3.14,35.6,3843
4882,Grace,51,26446,Admin,13989,31938.16,26,4.32,9.3,6858
4883,Grace,61,80138,Admin,12888,2289.36,59,1.01,48.1,4164
4884,David,43,54321,HR,6253,3466.37,26,2.83,23.4,6652
4885,Frank,29,46213,Finance,3906,47987.85,47,2.24,43.3,2388
4886,Bob,18,87089,HR,17924,19491.89,82,3.77,38.4,2088
4887,Frank,25,23032,IT,3227,13345.96,36,3.3,17.2,2465
4888,Bob,48,61421,Finance,3509,37479.74,88,4.55,31.6,2611
4889,Helen,20,35286,HR,17682,12340.91,4,2.27,43.5,757
4890,Eva,36,74363,HR,12161,449.46,5,4.56,32.1,5390
4891,Grace,61,68493,Finance,6618,31416.71,98,1.42,45.5,5389
4892,Alice,50,45273,HR,10394,22668.45,32,1.83,49.7,618
4893,Frank,64,28870,HR,3245,39204.41,78,1.04,18.6,2910
4894,Eva,30,33946,HR,11517,25453.59,80,1.04,7.9,1080
4895,Bob,34,87954,Admin,19754,17347.19,90,3.8,24.6,3619
4896,Bob,32,33687,Finance,19326,2593.14,89,3.1,36.8,695
4897,Bob,21,75857,HR,5512,16830.41,57,4.41,11.7,6808
4898,Bob,54,64933,Sales,16948,28315.06,60,1.46,0.1,4885
4899,David,32,115189,Admin,19957,21455.12,6,4.42,41.7,1598
4900,Eva,18,101192,Sales,12053,44819.86,40,1.43,24.1,2572
4901,Charlie,23,64640,Marketing,9089,33144.14,23,4.06,31.5,2070
4902,David,61,65746,Admin,16756,40324.05,54,3.92,39.0,7820
4903,Bob,52,97196,HR,9013,48848.24,88,2.65,32.0,6575
4904,Grace,31,37968,Sales,15901,2713.27,74,2.41,10.3,3816
4905,Frank,37,113134,Admin,1558,24716.47,26,3.67,47.9,2114
4906,David,50,20953,Finance,16597,36115.55,34,1.96,3.9,3375
4907,David,19,26169,Marketing,10774,5210.82,54,4.12,14.5,5745
4908,Helen,59,119904,Marketing,11052,38891.38,89,3.28,26.9,4910
4909,Charlie,31,51181,Finance,5992,21474.12,6,3.25,12.0,1633
4910,Bob,28,20081,Admin,10948,8923.66,87,1.97,13.0,3958
4911,Eva,56,48934,Admin,17049,48082.02,67,4.88,41.0,4731
4912,David,37,97205,HR,6031,10892.75,75,1.5,11.8,6773
4913,Bob,35,73819,HR,8989,26994.22,91,1.31,1.9,2564
4914,Charlie,29,63225,Finance,19976,35442.0,36,3.08,18.3,7550
4915,Eva,40,63189,HR,13162,24249.12,53,3.54,1.4,6098
4916,David,52,22753,Marketing,12967,39703.88,19,2.14,29.1,3527
4917,Bob,60,105563,Finance,14193,38041.56,99,1.09,43.9,1467
4918,Bob,19,38413,IT,2642,8779.36,49,3.97,7.4,5911
4919,Bob,62,106870,Finance,16064,6743.4,16,2.62,36.2,3280
4920,Bob,35,37031,Marketing,13905,20983.04,34,3.22,30.8,4339
4921,Helen,35,45076,Admin,12741,5736.71,60,4.55,33.8,5445
4922,Frank,33,105835,Marketing,3329,7635.12,11,4.53,49.4,6732
4923,Grace,34,113538,Marketing,1589,260.31,6,2.23,26.0,7652
4924,Eva,63,99637,Admin,16977,33108.09,74,3.1,20.2,5715
4925,Eva,38,71022,Admin,3184,9814.12,47,1.85,1.5,6402
4926,Frank,21,52212,Admin,5278,15466.29,8,3.2,45.2,1790
4927,David,59,55794,Admin,18280,33867.87,13,1.99,10.3,3658
4928,Grace,33,100917,Admin,14819,24557.45,28,4.1,42.9,3066
4929,Helen,62,76572,Sales,17037,37709.7,30,1.18,34.7,6712
4930,David,37,101768,Admin,5247,25167.23,82,4.58,11.0,5982
4931,Grace,50,27710,IT,5265,8613.32,71,2.73,26.5,4627
4932,Alice,30,110892,Finance,19755,30223.22,86,4.02,25.1,5984
4933,Alice,49,115108,IT,19832,39722.12,83,2.11,14.1,7542
4934,Helen,34,105343,Marketing,12058,25992.86,38,2.41,11.4,7389
4935,David,54,102358,Finance,8744,15917.91,37,3.7,41.6,7397
4936,Grace,64,60591,IT,18900,38409.9,24,4.22,16.6,6812
4937,Eva,60,103061,Admin,9984,698.68,15,3.15,37.4,4190
4938,Grace,53,84626,IT,16605,4145.19,90,2.91,32.2,782
4939,Helen,63,116949,Sales,14924,24484.19,88,4.2,3.1,3113
4940,Helen,43,60793,IT,12097,46465.04,22,1.78,3.1,7919
4941,Eva,43,41983,Admin,15444,13485.69,38,1.91,29.0,5924
4942,Bob,55,48278,HR,2499,22270.72,26,3.78,36.8,7294
4943,Alice,23,111160,HR,15838,12822.84,51,1.38,36.1,6560
4944,Eva,60,30876,Marketing,1297,33619.66,85,2.31,14.7,5077
4945,Alice,31,28973,Admin,15060,37504.49,54,2.51,38.8,5249
4946,Helen,47,58862,Sales,6009,13273.94,7,1.95,41.5,725
4947,Grace,55,75347,Sales,5967,11393.18,97,4.38,20.5,1534
4948,Charlie,39,56922,Finance,12109,46313.58,55,3.59,45.9,3992
4949,David,39,98842,Admin,16186,12970.91,55,3.98,46.9,7272
4950,David,41,38448,Marketing,13933,12096.81,98,2.55,32.7,5187
4951,Bob,27,64110,Sales,14772,18712.93,46,1.27,12.9,3016
4952,Charlie,44,72305,HR,6805,32610.73,48,3.78,49.4,5739
4953,Charlie,59,54635,HR,2103,42106.4,14,4.1,39.4,6639
4954,Bob,30,42617,Finance,18743,33579.98,64,4.94,28.7,2113
4955,Frank,54,74402,HR,12905,7362.52,90,2.13,22.0,3423
4956,Frank,21,30143,Finance,6592,2725.61,93,4.57,17.3,664
4957,Alice,61,111695,Admin,10131,16220.53,77,1.76,21.3,2514
4958,Grace,35,117334,Sales,5229,29329.85,31,4.15,35.9,7349
4959,Charlie,32,111522,Sales,18965,8658.74,40,4.85,17.1,2503
4960,Eva,37,111085,Marketing,9556,19197.88,36,4.2,37.0,3344
4961,Bob,56,81173,Sales,14520,12114.35,84,2.48,25.3,5461
4962,Helen,35,94366,Finance,18896,28946.38,72,1.97,18.1,3490
4963,Helen,27,62844,Marketing,15775,13674.61,38,3.55,4.3,6578
4964,Alice,27,41444,Admin,1341,37337.62,57,2.2,49.2,832
4965,Frank,52,33609,Finance,3272,40013.94,63,2.6,6.9,3695
4966,David,19,55899,Finance,15100,16027.7,60,3.78,2.8,5485
4967,Bob,28,42885,Admin,11405,40686.95,20,2.72,42.2,2341
4968,Bob,30,52646,Finance,13692,9774.45,18,4.41,5.0,1061
4969,David,60,112854,IT,17980,2032.05,4,4.9,7.9,1971
4970,Eva,51,102684,Finance,8641,43562.75,49,1.99,44.4,7088
4971,Eva,19,34480,IT,10056,5780.36,46,2.62,11.8,4220
4972,Eva,36,88827,Finance,4614,19116.85,74,3.53,20.5,3816
4973,Frank,34,69377,HR,14957,2982.87,62,3.83,38.7,2380
4974,Eva,24,117921,HR,4033,38167.96,2,2.91,47.7,1539
4975,Bob,35,40944,HR,19959,31420.88,72,2.51,24.5,689
4976,Bob,50,99790,IT,9219,19551.21,76,1.67,20.0,7341
4977,Bob,53,45277,Sales,4120,30443.65,23,4.73,34.7,5594
4978,Charlie,64,71476,Admin,16130,26708.45,69,2.42,2.1,7975
4979,Frank,29,37629,Sales,14202,31674.85,93,1.08,28.4,2502
4980,Charlie,37,102262,Admin,14867,47346.49,33,2.71,38.2,3025
4981,David,35,53412,Admin,9175,35358.51,39,3.27,0.0,1365
4982,Helen,64,38469,Admin,4984,7371.77,58,1.73,49.1,1724
4983,Bob,45,77716,Marketing,11313,48424.91,91,1.09,38.5,2788
4984,Grace,64,71285,Admin,9271,30173.03,64,1.09,36.0,2650
4985,Bob,29,94208,Admin,8144,39157.3,72,3.07,38.0,7347
4986,Grace,20,78404,Admin,4126,47.5,9,1.01,49.0,3062
4987,Grace,59,41705,HR,3383,10662.2,87,1.96,40.1,4380
4988,Helen,33,81764,Admin,3415,9309.74,38,3.43,6.5,7584
4989,Grace,19,67907,Admin,1735,14451.43,73,4.48,22.3,4036
4990,Bob,61,93219,Finance,10927,18714.08,4,3.52,15.5,4593
4991,Grace,58,37820,Finance,12463,18121.61,18,4.17,42.7,3457
4992,Eva,64,21714,Marketing,5255,9918.91,40,1.36,19.2,5108
4993,David,53,38593,Marketing,7683,19206.7,47,4.55,3.8,6708
4994,Helen,26,32701,HR,10989,6597.23,68,3.56,25.3,1304
4995,Grace,44,70552,HR,18488,6209.56,75,1.0,39.4,1732
4996,David,53,106603,Admin,19501,15580.22,1,3.66,16.1,6607
4997,Alice,29,119498,Finance,12454,35675.49,24,4.99,2.6,955
4998,Frank,49,87414,Finance,13585,36973.37,30,1.05,43.9,5786
4999,Charlie,26,40341,HR,1468,7530.79,28,3.77,12.6,5017
5000,Eva,57,69388,Marketing,19949,33435.27,7,3.45,17.1,998
5001,David,46,72560,Finance,8448,17522.35,4,2.32,9.4,1179
5002,Frank,46,25087,HR,10716,9451.56,5,4.81,13.6,4219
5003,Charlie,33,52418,IT,18942,26213.02,67,2.01,35.1,5903
5004,Charlie,47,69100,Finance,5531,40903.16,80,4.67,29.8,4960
5005,Frank,62,119564,Marketing,17348,6141.11,13,3.98,45.4,1573
5006,Grace,31,25107,Sales,10822,17360.71,51,1.98,30.3,5913
5007,Helen,54,25950,Marketing,2345,23265.82,74,4.63,12.5,2834
5008,Grace,19,74974,Marketing,14785,32996.12,60,1.55,35.1,7856
5009,Frank,41,34644,Sales,18626,34494.52,32,1.07,0.1,3661
5010,Alice,44,110155,Marketing,14707,46803.84,60,4.78,12.1,6849
5011,David,25,24478,Marketing,8969,6330.18,23,4.84,15.1,3762
5012,Bob,34,107425,Sales,9102,42720.9,4,2.4,27.9,5837
5013,Helen,32,28492,Sales,7717,14578.02,10,2.9,49.5,2018
5014,Helen,41,25039,Marketing,4366,10820.0,77,1.04,33.0,6095
5015,Helen,24,66487,Marketing,19649,44753.47,36,1.38,6.6,1468
5016,Frank,53,99131,Admin,10199,45867.11,54,4.43,5.4,5941
5017,Grace,50,99211,Sales,17749,41014.01,19,2.56,28.9,3796
5018,Bob,59,92907,Marketing,3147,30949.35,36,1.16,1.0,3507
5019,Eva,21,34059,Finance,14783,33781.27,12,4.53,0.1,6975
5020,Bob,37,63712,IT,17702,30042.86,44,2.44,28.3,1093
5021,Charlie,26,45983,Admin,9150,47548.29,7,2.13,24.0,5702
5022,Alice,56,56009,Finance,17016,21601.84,39,3.63,38.7,4725
5023,Alice,27,20319,Sales,14886,22391.31,42,2.49,24.0,6668
5024,Frank,62,66600,Sales,9735,29047.1,25,2.14,16.1,1572
5025,Alice,63,101949,HR,7053,31825.91,29,1.66,12.2,6684
5026,Bob,62,116285,Admin,19405,19273.67,77,4.49,38.5,7923
5027,Eva,41,115921,Sales,3346,32038.67,22,4.91,44.7,7679
5028,Grace,48,102161,Finance,18742,38690.54,67,4.37,47.9,1559
5029,Frank,18,119422,Marketing,19772,26541.66,78,4.32,23.5,2613
5030,Charlie,59,58050,IT,18537,3146.27,1,1.5,14.7,7518
5031,Alice,28,25378,Finance,10819,25687.53,53,4.61,32.7,1313
5032,Eva,51,97616,Admin,11765,46992.51,57,2.06,2.0,6427
5033,Eva,52,49860,HR,5369,46718.16,53,4.11,36.7,4208
5034,Bob,54,64059,HR,9248,48255.82,81,3.44,35.7,3130
5035,Frank,54,21845,Marketing,1573,49073.68,75,1.34,7.5,4048
5036,Alice,31,114262,Finance,4061,10230.6,87,4.27,46.0,1874
5037,Alice,43,115767,Finance,15267,18243.02,97,2.67,32.6,4460
5038,Bob,41,67988,Sales,11050,18852.39,28,4.32,22.2,1885
5039,Helen,49,69936,Finance,9349,32368.48,98,1.74,46.4,2193
5040,Alice,19,35707,Admin,15317,29787.43,17,2.33,7.2,626
5041,Grace,30,93163,IT,3854,25538.27,10,3.56,17.9,4155
5042,Frank,42,104264,IT,7033,40789.42,71,2.84,0.9,2074
5043,Grace,47,45318,Marketing,18843,44756.28,98,4.22,11.0,5003
5044,Bob,55,104322,Admin,17756,17464.63,23,1.58,31.7,7180
5045,Grace,20,24413,Finance,16679,7919.45,8,2.09,19.5,2284
5046,Eva,43,111379,Admin,12133,10129.18,80,4.24,19.3,6143
5047,Charlie,30,42563,IT,16560,2447.85,95,1.46,9.1,2813
5048,David,61,60548,Sales,13956,32224.0,22,4.35,4.1,4081
5049,Frank,18,47093,Admin,1178,23817.73,45,3.23,48.6,2468
5050,Bob,62,98856,Sales,17955,40288.31,84,4.8,49.5,885
5051,Helen,25,77191,HR,2043,27722.95,42,4.58,3.3,7640
5052,Alice,51,66290,Marketing,17471,29830.36,96,4.26,7.9,5327
5053,Bob,42,27188,IT,9239,25547.6,77,4.67,41.9,2456
5054,Bob,52,44108,IT,1844,27045.15,84,3.55,8.0,3255
5055,Frank,47,109166,HR,4217,18013.26,6,2.41,15.2,2055
5056,Bob,59,102847,IT,10829,8321.0,23,2.2,24.9,3703
5057,Alice,46,112836,Sales,17447,20096.43,35,3.88,24.7,6558
5058,Frank,36,65140,IT,1793,40531.96,91,3.26,46.7,1866
5059,Frank,33,80189,Admin,9346,26994.97,71,1.19,21.5,1714
5060,David,56,57373,Finance,17095,26730.29,1,1.24,15.6,1315
5061,Helen,18,42598,Finance,18540,20223.9,3,2.14,32.9,2456
5062,Frank,56,100849,Marketing,9190,29744.35,2,3.66,4.7,6325
5063,Alice,24,25228,Finance,12521,41912.58,78,2.95,41.3,6288
5064,Bob,26,74704,Finance,11300,10751.89,67,1.49,13.6,2179
5065,Helen,24,33316,Finance,12792,31779.55,28,4.43,9.9,7616
5066,Frank,47,35587,Finance,2012,40879.55,49,3.56,33.6,6420
5067,Charlie,22,80428,HR,11196,18131.94,85,1.12,15.6,1151
5068,Frank,45,33315,Finance,13095,15797.42,21,2.91,25.2,702
5069,Bob,18,91373,Marketing,13516,8595.4,83,4.35,3.8,1377
5070,Eva,45,96544,HR,7689,22163.48,62,3.27,31.0,5875
5071,Charlie,39,49957,Sales,4391,42499.84,67,2.61,47.6,1125
5072,Charlie,60,100973,Finance,4172,31400.73,96,2.11,4.4,5705
5073,Frank,55,97699,HR,5940,14960.1,11,1.94,38.6,4711
5074,David,26,51862,Finance,8505,828.53,26,3.65,32.1,7892
5075,Charlie,31,56976,Marketing,16104,23848.91,68,4.48,9.9,6059
5076,Bob,24,113954,IT,18743,45461.0,77,1.84,29.1,4468
5077,Helen,54,57043,Admin,18695,35610.21,12,2.32,0.4,3350
5078,Helen,24,48910,HR,5263,16887.97,76,4.07,1.2,7125
5079,Eva,64,107409,IT,2897,2998.56,47,1.89,17.5,1596
5080,Charlie,60,101369,Admin,8237,26058.11,35,2.74,2.8,3726
5081,David,61,57906,Finance,18770,2433.96,22,1.05,3.1,3497
5082,Alice,59,53772,Finance,6719,46309.97,74,2.32,18.4,4039
5083,Charlie,48,85006,Sales,14186,46759.38,66,3.51,13.1,2417
5084,Grace,47,103698,Admin,11753,49519.48,95,4.18,6.3,5229
5085,Bob,28,21952,Sales,15035,34010.74,8,1.5,48.2,3019
5086,Eva,27,23978,Marketing,14330,32546.77,15,2.38,14.0,4994
5087,Helen,48,57169,Sales,7973,5628.92,27,3.59,5.4,2461
5088,Grace,56,61319,HR,15066,49656.95,8,4.24,3.5,2321
5089,David,48,30572,Admin,6898,31047.29,58,3.6,10.0,7298
5090,Alice,42,79434,Finance,15418,22816.98,93,1.56,5.8,7215
5091,Alice,40,74434,IT,1660,5801.25,97,1.68,9.4,7672
5092,Helen,36,95540,IT,7902,18827.82,14,4.86,22.3,1336
5093,Charlie,50,71778,Admin,19770,45498.43,91,1.87,49.6,2936
5094,Helen,26,52008,Sales,18371,21503.52,60,3.32,42.6,2902
5095,Helen,25,119494,Marketing,8454,8931.53,76,1.48,16.6,6441
5096,Grace,22,53659,Sales,6815,11189.93,82,5.0,37.8,2004
5097,Eva,42,56622,HR,10831,10589.83,59,2.28,15.3,4752
5098,David,40,62919,IT,12113,32347.28,39,3.56,8.8,983
5099,Alice,54,60821,HR,17791,8859.34,88,3.98,19.0,1048
5100,Charlie,58,107620,HR,15376,14976.09,56,3.36,2.2,7059
5101,Alice,54,78091,Marketing,5492,25331.16,9,3.69,38.7,5041
5102,Grace,44,60181,Sales,19018,2006.98,34,1.86,29.8,7707
5103,Alice,40,118743,IT,12931,1683.63,89,3.99,30.9,1725
5104,Eva,37,68371,Finance,2882,36282.11,38,4.03,37.3,7151
5105,David,22,34397,IT,12895,20181.71,41,1.09,21.1,2093
5106,Eva,60,66468,HR,3577,27002.06,48,3.25,35.7,956
5107,Charlie,54,66087,IT,18459,45874.88,45,1.84,36.2,7627
5108,Frank,36,61324,Admin,14715,14872.44,84,2.65,47.2,3856
5109,Eva,64,20539,Finance,7071,31170.98,59,4.66,46.7,757
5110,Helen,19,49397,Finance,13766,38769.78,91,3.38,13.2,6171
5111,Charlie,28,110597,Finance,9745,8858.5,61,3.77,8.0,1644
5112,Frank,29,102283,Sales,5013,20373.14,69,2.89,39.8,5311
5113,Charlie,30,105983,Finance,10138,23188.3,43,2.45,24.5,2403
5114,Bob,42,106256,Marketing,15661,1151.96,20,1.28,17.5,5912
5115,Alice,54,34006,Sales,3511,15394.34,93,3.04,49.7,902
5116,Frank,21,49319,Finance,17731,12132.66,58,3.57,29.0,7209
5117,Bob,38,104120,HR,4408,11717.23,98,3.25,16.9,6249
5118,David,42,29824,Sales,8897,47893.11,59,2.08,35.5,1371
5119,David,30,44719,IT,1375,39055.76,79,1.77,1.3,3937
5120,Helen,40,112903,HR,5422,45444.9,52,2.12,22.2,7243
5121,Charlie,40,115275,HR,10920,30991.61,10,2.9,35.1,5231
5122,Alice,59,32020,IT,13164,423.29,77,4.57,46.6,5447
5123,Alice,54,24323,IT,8675,87.33,74,4.96,13.9,3669
5124,Frank,49,105174,Sales,16948,3129.84,68,1.32,8.6,1763
5125,David,47,39717,Admin,2850,27856.79,36,4.45,21.1,7391
5126,Charlie,64,60610,Marketing,19590,2508.57,60,4.27,20.2,6525
5127,Grace,32,92812,HR,13549,7183.59,97,1.06,42.4,4228
5128,David,49,94376,Admin,13131,22059.22,13,2.56,36.7,7723
5129,Grace,36,107623,Admin,18798,4351.2,67,2.06,39.5,6210
5130,Bob,27,58816,Marketing,9435,35817.73,88,3.28,14.9,1745
5131,Grace,63,30887,Admin,12843,16784.49,34,2.49,30.4,2663
5132,Charlie,64,112152,Admin,5831,46606.28,46,3.22,22.8,3298
5133,Frank,49,26115,Finance,13044,21478.2,97,4.19,44.7,2294
5134,Bob,23,88000,Finance,4820,1767.75,99,2.05,47.8,3770
5135,Eva,20,47547,Sales,13627,26871.1,27,3.66,4.7,5407
5136,David,22,52081,Finance,17354,45511.68,62,4.8,5.8,5780
